item_id,item,title,year,genres,tags,item weight,prototype
1166,2973,Crimes and Misdemeanors (1989),1989,Comedy,adultery|character study|complex|crime|dark humor|drama|imdb top 250|original|philosophical|relationships,1.9702475,49
1039,1300,My Life as a Dog (Mitt liv som hund) (1985),1985,Drama,adolescence|beautifully filmed|bittersweet|childhood|coming of age|coming-of-age|criterion|foreign|life & death|loneliness|nostalgic|poignant|pornography|small town|swedish,1.9277339,49
1282,1952,Midnight Cowboy (1969),1969,Drama,bittersweet|character study|compassionate|culture clash|depression|downbeat|dreams|friendship|great acting|gritty|homeless|imdb top 250|loneliness|masterpiece|new york|new york city|oscar (best actress)|oscar (best directing)|oscar (best picture)|poignant|prostitution|sexual|sexuality|unlikely friendships,1.9155918,49
404,1292,Being There (1979),1979,Comedy,allegory|cerebral|enigmatic|excellent script|golden palm|imdb top 250|loneliness|original|oscar (best actor)|political|politics|satire|satirical|social commentary|storytelling|surreal|world politics,1.914572,49
947,3683,Blood Simple (1984),1984,Drama|Film-Noir,adultery|betrayal|cheating|cinematography|clever|coen bros|coen brothers|complex|complicated|crime|crime gone awry|cynical|dark|dark humor|drama|excellent script|film noir|greed|imdb top 250|interesting|masterpiece|murder|murder mystery|neo-noir|noir|noir thriller|original|plot twist|private detective|storytelling|stylish|suspense|suspenseful|talky|tense|thriller|twists & turns|visually appealing,1.9131793,49
547,2076,Blue Velvet (1986),1986,Drama|Mystery,art house|bizarre|cerebral|cinematography|cult classic|cult film|dark|disturbing|dreamlike|enigmatic|hallucinatory|innocence lost|insanity|lynch|masterpiece|mystery|neo-noir|noir thriller|nudity (full frontal - notable)|obsession|ominous|original|oscar (best directing)|pornography|sexual|sexualized violence|storytelling|strange|suburbia|surreal|surrealism|violence|violent|visceral|visual|visually appealing|visually stunning|voyeurism|weird,1.9059699,49
1458,1228,Raging Bull (1980),1980,Drama,afi 100|amazing cinematography|biographical|biography|biopic|black and white|boxing|brutality|character study|cinematography|classic|criterion|great acting|great movie|imdb top 250|masterpiece|mentor|organized crime|original|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best editing)|oscar (best picture)|photography|realistic|sports|storytelling|stylized|violence|violent|visceral,1.8995011,49
402,904,Rear Window (1954),1954,Mystery|Thriller,afi 100|classic|claustrophobic|complex|excellent script|great ending|hitchcock|imdb top 250|interesting|masterpiece|murder|murder mystery|mystery|obsession|original|oscar (best cinematography)|oscar (best directing)|powerful ending|spying|suspense|suspenseful|talky|tense|visually appealing|voyeurism,1.9983273,50
569,923,Citizen Kane (1941),1941,Drama,afi 100|amazing cinematography|black and white|character study|cinematography|classic|criterion|dialogue|enigmatic|great|great acting|great movie|highly quotable|imdb top 250|masterpiece|original|oscar (best directing)|story|storytelling|talky,1.9934623,50
188,908,North by Northwest (1959),1959,Drama|Thriller,adventure|chase|classic|complicated|enigmatic|espionage|excellent script|great ending|hitchcock|imdb top 250|masterpiece|mistaken identity|murder|noir thriller|obsession|original|oscar (best directing)|paranoid|police investigation|secrets|spy|spying|suspense|suspenseful|tense|thriller|twists & turns|witty,1.9799135,50
1016,903,Vertigo (1958),1958,Mystery|Thriller,amazing cinematography|cinematography|classic|complex|complicated|enigmatic|great ending|hitchcock|imdb top 250|masterpiece|melancholic|melancholy|mystery|obsession|original|psychological|psychology|san francisco|suspense|suspenseful|talky|twists & turns,1.9715636,50
932,1252,Chinatown (1974),1974,Film-Noir|Mystery|Thriller,1930s|adultery|afi 100|afi 100 (movie quotes)|atmospheric|black and white|bleak|cinematography|classic|complex|complicated|corruption|crime|criterion|cynical|dark|detective|downbeat|enigmatic|excellent script|exceptional acting|film noir|good acting|great|great acting|great ending|great movie|greed|imdb top 250|interesting|investigation|los angeles|masterpiece|melancholic|murder|murder mystery|mystery|neo-noir|noir|noir thriller|original|oscar (best actress)|oscar (best directing)|perfect|plot twist|political corruption|powerful ending|private detective|quotable|secrets|social commentary|storytelling|stylish|suspense|twists & turns,1.9688812,50
199,913,"Maltese Falcon, The (1941)",1941,Film-Noir|Mystery,adapted from:book|afi 100 (movie quotes)|atmospheric|black and white|classic|criterion|cynical|detective|dialogue|film noir|great acting|great dialogue|great ending|greed|highly quotable|imdb top 250|literary adaptation|masterpiece|murder|mystery|neo-noir|noir|noir thriller|original|oscar (best directing)|private detective|quotable|san francisco|talky|twists & turns,1.9554236,50
111,1247,"Graduate, The (1967)",1967,Drama|Romance,adultery|affectionate|afi 100|amazing photography|classic|coming of age|criterion|cynical|drama|hotel|imdb top 250|loneliness|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|rebellion|runaway|talky,1.9368736,50
247,912,Casablanca (1942),1942,Drama|Romance|War,afi 100 (movie quotes)|bittersweet|black and white|classic|dialogue|drama|excellent script|great acting|imdb top 250|love story|love triangles|masterpiece|nazi|nazis|oscar (best actress)|oscar (best directing)|oscar (best picture)|quotable|romance|romantic|sacrifice|wartime|world war ii|wwii,1.9360049,50
827,1267,"Manchurian Candidate, The (1962)",1962,Film-Noir|Thriller,assassin|assassination|brainwashing|classic|cold war|complex|conspiracy|drama|dramatic|enigmatic|excellent script|good acting|great acting|imdb top 250|manipulation|masterpiece|mother-son relationship|murder|original|oscar (best actress)|oscar (best directing)|paranoia|political|political corruption|politics|psychological|psychology|secrets|spying|suspense|suspenseful|talky|tense|thriller|twists & turns,1.9327232,50
39,1207,To Kill a Mockingbird (1962),1962,Drama,adapted from:book|afi 100|based on a book|based on book|black and white|book|book was better|childhood|classic|compassionate|courage|courtroom|drama|dramatic|earnest|excellent script|great acting|heartwarming|imdb top 250|lawyer|lawyers|literature|oscar (best actor)|oscar (best actress)|oscar (best directing)|prejudice|race issues|segregation|small town|social commentary,1.9283142,50
3111,966,"Walk in the Sun, A (1945)",1945,Drama,best war films|war|war movie|wartime|world war ii|wwii,1.999925,51
3069,197,"Stars Fell on Henrietta, The (1995)",1995,Drama,oil|original|small town,1.9998282,51
2615,3640,"King in New York, A (1957)",1957,Comedy|Drama,original|pornography|satire|satirical|suprisingly clever|talky,1.9997592,51
3068,2945,Mike's Murder (1984),1984,Mystery,neo-noir,1.9988679,51
3065,1531,Losing Chase (1996),1996,Drama,chase|depression|friendship,1.9984028,51
2672,2201,"Paradine Case, The (1947)",1947,Drama,courtroom|courtroom drama|hitchcock|lawyer|lawyers|murder|murder mystery|suspense|talky|very interesting,1.9982705,51
2977,925,Golden Earrings (1947),1947,Adventure|Romance,german|germany|jews|nazi|nazis|poland|world war ii,1.9974262,51
2871,958,Lady of Burlesque (1943),1943,Comedy|Mystery,girlie movie|murder mystery|police investigation|strippers,1.997133,51
3019,3845,And God Created Woman (Et Dieu&#8230;Créa la Femme) (1956),1956,Drama,criterion|erotic|french|melancholic|pornography|sex|sexual|sexy|talky,1.9957011,51
2919,2521,Airport 1975 (1974),1974,Drama,airport|disaster|natural disaster,1.9946275,51
800,771,"Vie est belle, La (Life is Rosey) (1987)",1987,Comedy|Drama,music|oscar (best foreign language film),1.9995737,52
2983,3580,Up at the Villa (2000),2000,Drama,beautiful scenery|chick flick|costume drama|love story|period piece|romantic,1.9991795,52
2982,962,They Made Me a Criminal (1939),1939,Crime|Drama,,1.9941285,52
1826,3934,Kronos (1957),1957,Sci-Fi,alien|alien invasion|grindhouse|low budget|mars|original|robot|sci fi|sci-fi|science fiction|scifi|special effects|storytelling,1.9910637,52
1964,3853,"Tic Code, The (1998)",1998,Drama,disability|good soundtrack|jazz|musicians|touching,1.9620786,52
2663,3912,Beautiful (2000),2000,Comedy|Drama,beauty pageant,1.9570467,52
2287,2768,Stiff Upper Lips (1998),1998,Comedy,british comedy|fun movie|grindhouse|parody|spoof,1.9555309,52
3058,2775,Head On (1998),1998,Drama,brutality|drugs|gay|gay character|good soundtrack|homophobia|homosexuality|pornography|queer|sex|sexual|sexuality,1.9525766,52
3008,2562,Bandits (1997),1997,Drama,german|germany|music|musicians|rock and roll,1.9453932,52
2298,3902,Goya in Bordeaux (Goya en Bodeos) (1999),1999,Drama,art|artist|artistic|life & death|original|pornography|storytelling|visually appealing,1.943913,52
2231,461,Go Fish (1994),1994,Drama|Romance,gay|gay character|glbt|lesbian|queer|relationships|women,1.9988978,53
2191,803,Walking and Talking (1996),1996,Romance,dialogue driven|friendship|independent film|loneliness|relationships|unlikely friendships,1.997217,53
1581,321,Strawberry and Chocolate (Fresa y chocolate) (1993),1993,Drama,communism|cuba|foreign|friendship|gay|gay character|homosexuality|intimate|queer|relationships|spanish|unlikely friendships,1.9969532,53
2205,2437,Wilde (1997),1997,Drama,biographical|biography|biopic|costume drama|gay|glbt|homosexuality|irish accent|oscar|oscar (best supporting actress)|queer|sexuality|writer's life,1.9967612,53
1723,2314,Beloved (1998),1998,Drama,adapted from:book|based on a book|book|oscar (best editing)|slavery,1.9966891,53
2774,155,Beyond Rangoon (1995),1995,Drama|War,world politics,1.9958622,53
2201,1399,Marvin's Room (1996),1996,Drama,cancer|drama|dramatic|dysfunctional family|family drama|sentimental|sisters|terminal illness|touching,1.9954753,53
1687,3914,"Broken Hearts Club, The (2000)",2000,Drama,aids|friendship|gay|gay character|glbt|good soundtrack|homophobia|homosexuality|queer|relationships|stereotypes|unlikely friendships,1.9948236,53
2007,2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),1998,Drama|Romance,beautifully filmed|china|compassionate|downbeat|emotional|foreign|innocence lost|intimate|loneliness|melancholic|poignant|sexual abuse|tragedy,1.9947873,53
2196,3118,Tumbleweeds (1999),1999,Drama,dramatic|mother daughter relationship|original|oscar (best actress)|relationships|runaway,1.9928658,53
1610,673,Space Jam (1996),1996,Adventure|Animation|Children's|Comedy|Fantasy,cartoon|fun movie|silly fun|sports,1.9996207,54
706,2082,"Mighty Ducks, The (1992)",1992,Children's|Comedy,fun movie|golf|inspirational|kids|mentor|sports|underdog,1.9980133,54
1565,2421,"Karate Kid, Part II, The (1986)",1986,Action|Adventure|Drama,fight scenes|fighting|franchise|good sequel|martial arts|mentor|sequel|sequels,1.9925314,54
1641,1015,Homeward Bound: The Incredible Journey (1993),1993,Adventure|Children's,adventure|animal movie|animals|children|dog|dogs|family|heartwarming|kids and family|san francisco|talking animals,1.9859586,54
1227,1894,Six Days Seven Nights (1998),1998,Adventure|Comedy|Romance,adventure|comedy|island|romance|romantic|romantic comedy|stranded,1.983036,54
696,158,Casper (1995),1995,Adventure|Children's,adapted from:comic|childhood|children|cute!|family|ghosts|kids|special effects,1.9793131,54
2291,516,Renaissance Man (1994),1994,Comedy|Drama|War,comedy|feel good movie|feel-good|military,1.9775836,54
1644,1021,Angels in the Outfield (1994),1994,Children's|Comedy,baseball|family|feel-good|kids|sports,1.9742253,54
2059,1367,101 Dalmatians (1996),1996,Children's|Comedy,animal movie|animals|animated|animation|cartoon|children|cute|cute!|disney|dog|dogs|family|fun|remake|talking animals,1.9695177,54
1240,2468,Jumpin' Jack Flash (1986),1986,Action|Comedy|Romance|Thriller,comedy|espionage,1.9687507,54
1982,227,Drop Zone (1994),1994,Action,action|action packed|fight scenes|good action,1.9991229,55
1789,694,"Substitute, The (1996)",1996,Action,action|action packed|good action|high school|realistic action,1.9983075,55
1947,3764,F/X 2 (1992),1992,Action|Crime|Thriller,action|chase|franchise|fun movie|good sequel|sequel|sequels|special effects,1.9968848,55
1564,9,Sudden Death (1995),1995,Action,action|action packed|clones|explosions|fight scenes|good action|lone hero|video game adaptation,1.9958386,55
2747,1752,Hard Rain (1998),1998,Action|Thriller,action|fast paced|good action|interracial romance|lone hero|natural disaster,1.9955654,55
1245,2338,I Still Know What You Did Last Summer (1998),1998,Horror|Mystery|Thriller,good sequel|horrible|horror|original|predictable|scary|sequel|sequels|slasher|suspense|teen movie|teens,1.9953527,55
2505,547,Surviving the Game (1994),1994,Action|Adventure|Thriller,action|good action|homeless|hunting|survival,1.9951305,55
2691,1382,Marked for Death (1990),1990,Action|Drama,action|action packed|fight scenes|good action|vengeance,1.9951236,55
2830,23,Assassins (1995),1995,Thriller,action|action packed|assassin|assassination|assassins|chase|fast paced|good action|hit men|hitman,1.9948772,55
1746,2412,Rocky V (1990),1990,Action|Drama,boxing|father son relationship|fighting|franchise|mentor|series|sports,1.994695,55
964,3836,Kelly's Heroes (1970),1970,Action|Comedy|War,best war films|caper|comedy|german|germany|good soundtrack|heist|humor|nazis|treasure hunt|war|war movie|wartime|world war ii|wwii,1.99984,56
1878,3366,Where Eagles Dare (1969),1969,Action|Adventure|War,,1.9933813,56
694,2993,Thunderball (1965),1965,Action,007|007 (series)|action|assassin|bond|chase|espionage|franchise|james bond|nuclear bomb|secret service|spy|spying|tense,1.9925252,56
2593,2922,Hang 'em High (1967),1967,Western,death penalty|dialogue|great movie|gunfight|justice|moral ambiguity|murder|revenge|spaghetti western|vengeance|vigilante|vigilantism|violence|violent|western,1.9864833,56
1036,3682,Magnum Force (1973),1973,Western,action|chase|corruption|crime|detective|forceful|franchise|good action|great ending|gunfight|hit men|justice|motorcycle|murder|police|police corruption|police investigation|san francisco|suspense|vengeance|vigilante|vigilantism|violence|violent,1.972681,56
961,3062,"Longest Day, The (1962)",1962,Action|Drama|War,based on book|best war films|courage|dramatic|epic|german|germany|historical|history|imdb top 250|oscar (best cinematography)|oscar (best directing)|sacrifice|us history|war|wartime|world war ii|wwii,1.972606,56
1529,3508,"Outlaw Josey Wales, The (1976)",1976,Western,american civil war|civil war|classic|dialogue|great|great movie|gunfight|highly quotable|imdb top 250|indians|lone hero|mentor|moral ambiguity|original|oscar (best directing)|quotable|redemption|revenge|story|vengeance|violence|violent|war|western,1.9640564,56
1674,2921,High Plains Drifter (1972),1972,Western,anti-hero|bleak|brutality|corruption|cynical|dark|downbeat|enigmatic|gunfight|imdb top 250|mentor|moral ambiguity|original|revenge|small town|spaghetti western|supernatural|vengeance|violence|violent|western,1.963012,56
1800,2401,Pale Rider (1985),1985,Western,classic|gunfight|mentor|redemption|spaghetti western|tense|vengeance|violence|violent|western,1.9599824,56
229,3074,Jeremiah Johnson (1972),1972,Western,harsh|indians|mentor|native americans|solitude|survival|wilderness,1.9588318,56
2175,3235,Where the Buffalo Roam (1980),1980,Comedy,biographical|drugs|las vegas|marijuana,1.9991854,57
2459,3732,"Fury, The (1978)",1978,Horror,kidnapping,1.9983892,57
2757,2862,Caligula (1980),1980,Drama,brutality|censorship|controversial|erotic|male nudity|nudity|nudity (full frontal - notable)|pornography|rome|sex|sexual|sexualized violence|violence,1.9973294,57
2444,3013,Bride of Re-Animator (1990),1990,Comedy|Horror,bloody|cult classic|dark humor|demons|good sequel|gory|gruesome|horror|macabre|mad scientist|original|sequels|splatter|zombie,1.9964621,57
2141,2659,It Came from Hollywood (1982),1982,Comedy|Documentary,cult film,1.9950047,57
2609,1341,Burnt Offerings (1976),1976,Horror,creepy|haunted house|horror,1.9945463,57
2692,3459,Gothic (1986),1986,Drama|Horror,creepy|goth|gothic|hallucinatory|horror|strange|weird,1.9932041,57
2610,2460,"Texas Chainsaw Massacre 2, The (1986)",1986,Horror,cannibalism|creepy|cult classic|cult film|franchise|good sequel|goofy|gory|grindhouse|gruesome|horror|murder|original|scary|sequels|slasher|splatter|violence,1.9922762,57
2556,3725,American Pop (1981),1981,Animation|Musical,animated|animation|cartoon|good soundtrack|music|musicians|original|rock and roll|violence,1.9891704,57
2460,3837,Phantasm II (1988),1988,Horror,cult classic|gory|horror|original|sequels|splatter,1.9878831,57
92,1955,Kramer Vs. Kramer (1979),1979,Drama,bittersweet|character study|divorce|drama|dramatic|excellent script|exceptional acting|family drama|father son relationship|great acting|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|parenthood,1.9985695,58
720,1956,Ordinary People (1980),1980,Drama,character study|depression|drama|dramatic|dysfunctional family|emotional|exceptional acting|family|family drama|great acting|guilt|heartbreaking|mother-son relationship|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|psychiatry|relationships|tragedy,1.9919796,58
411,2312,Children of a Lesser God (1986),1986,Drama,disability|drama|loneliness|love story|nudity (rear)|oscar|oscar (best actress)|oscar (best directing)|oscar winner|relationships|touching,1.9851878,58
93,1124,On Golden Pond (1981),1981,Drama,afi 100 (movie quotes)|aging|drama|excellent script|exceptional acting|father daughter relationship|great acting|oscar|oscar (best actor)|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|sentimental|touching,1.9830288,58
874,3685,Prizzi's Honor (1985),1985,Comedy|Drama|Romance,coen bros|dark comedy|drama|hit men|mafia|mob|organized crime,1.9752367,58
838,1958,Terms of Endearment (1983),1983,Comedy|Drama,bittersweet|cancer|drama|dramatic|emotional|excellent script|exceptional acting|great acting|heartbreaking|mother daughter relationship|oscar|oscar (best actress)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner|parenthood|poignant|relationships|sentimental|tear jerker|touching,1.962493,58
1238,3684,"Fabulous Baker Boys, The (1989)",1989,Drama|Romance,brothers|great acting|jazz|music|music business|musicians,1.9612935,58
94,1957,Chariots of Fire (1981),1981,Drama,anti-semitism|based on true story|biographical|courage|dramatic|historical|inspirational|inspiring|olympics|oscar|oscar (best directing)|oscar (best picture)|race|racing|sports,1.9549862,58
871,2352,"Big Chill, The (1983)",1983,Comedy|Drama,drinking|ensemble cast|friendship|good soundtrack|loneliness|nostalgic|relationships|suicide|unlikely friendships,1.9529195,58
864,2243,Broadcast News (1987),1987,Comedy|Drama|Romance,drama|great acting|journalism|oscar|oscar (best actress)|romantic,1.952913,58
3101,2281,Monument Ave. (1998),1998,Crime,boston|gangsters|irish|life philosophy|murder|violence,1.9998522,59
3003,1846,Nil By Mouth (1997),1997,Drama,bleak|brutality|drug abuse|drug addiction|family drama|grim|harsh|london|violence|violent|working class,1.9998105,59
2532,1351,Blood & Wine (1997),1997,Drama,betrayal|caper|crime|crime gone awry|film noir|greed|heist|neo-noir|twists & turns,1.9996789,59
2145,2824,On the Ropes (1999),1999,Documentary,boxing|documentary|drugs|mentor|sports|undercover cop,1.999529,59
2541,997,Caught (1996),1996,Drama|Thriller,adultery|noir thriller,1.998906,59
2727,3765,"Hot Spot, The (1990)",1990,Drama|Romance,neo-noir|nudity (full frontal - notable)|nudity (full frontal)|sexy,1.9988079,59
2916,3402,Turtle Diary (1985),1985,Drama,,1.9983808,59
2545,1053,Normal Life (1996),1996,Crime|Drama,nudity (topless - notable)|obsession|sexy,1.9980507,59
2526,2673,Eternity and a Day (Mia eoniotita ke mia mera ) (1998),1998,Drama,criterion|enigmatic|existentialism|golden palm|intimate|life & death|masterpiece|meditative|melancholic|oscar (best foreign language film)|poetry|reflective|storytelling|terminal illness|writer's life,1.9980388,59
2143,183,Mute Witness (1994),1994,Thriller,murder|suspense|suspenseful|tense|thriller|twists & turns,1.9979413,59
3113,1105,Children of the Corn IV: The Gathering (1996),1996,Horror,,1.999896,60
3077,710,Celtic Pride (1996),1996,Comedy,comedy|sports,1.999872,60
2839,2415,Violets Are Blue... (1986),1986,Drama|Romance,heartbreaking|love story|plot|relationships,1.9997745,60
3084,1326,Amityville II: The Possession (1982),1982,Horror,demons|haunted house|horror|murder|original,1.9995279,60
2711,37,Across the Sea of Time (1995),1995,Documentary,3d|mentor|new york city|pg-13|storytelling|technology|visual,1.9994075,60
3087,2755,Light of Day (1987),1987,Drama,cancer|musicians|rock and roll,1.9992405,60
2437,3761,"Blood In, Blood Out (a.k.a. Bound by Honor) (1993)",1993,Crime|Drama,drugs|gangs|gangsters|great acting|great movie|prison|violence,1.998904,60
2745,3691,Private School (1983),1983,Comedy,80s|dumb|high school|nudity|nudity (full frontal - notable)|nudity (full frontal)|teen|teen movie|teens|virginity,1.9987934,60
1583,476,"Inkwell, The (1994)",1994,Comedy|Drama,coming of age|coming-of-age,1.9986434,60
2695,462,"Good Man in Africa, A (1994)",1994,Action|Adventure,africa,1.9985888,60
1076,3871,Shane (1953),1953,Drama|Western,afi 100|afi 100 (movie quotes)|classic|good versus evil|gunfight|imdb top 250|oscar (best cinematography)|oscar (best directing)|oscar (best supporting actor)|scenic|western,1.9992558,61
1011,1344,Cape Fear (1962),1962,Film-Noir|Thriller,censorship|chase|frightening|hitchcock|intense|lawyer|lawyers|original|psychological|psychology|revenge|suspense|suspenseful|tense|thriller|vengeance|violence,1.9966416,61
1085,3467,Hud (1963),1963,Drama|Western,black and white|bleak|character study|cinematography|complex characters|downbeat|dramatic|drinking|great acting|imdb top 250|loneliness|masterpiece|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar (best supporting actor)|oscar (best supporting actress)|oscar winner,1.9870739,61
1164,3196,Stalag 17 (1953),1953,Drama|War,best war films|camp|classic|comedy|cynical|drama|dramatic|exceptional acting|german|germany|great acting|great ending|imdb top 250|moral ambiguity|nazi|nazis|original|oscar (best actress)|oscar (best directing)|oscar (best picture)|poland|prison escape|runaway|tense|war|wartime|world war ii|wwii,1.9850409,61
1081,1283,High Noon (1952),1952,Western,afi 100|allegory|black and white|classic|courage|excellent script|great acting|gunfight|imdb top 250|masterpiece|oscar (best actor)|oscar (best directing)|suspense|suspenseful|tense|western,1.9848404,61
1954,3801,Anatomy of a Murder (1959),1959,Drama|Mystery,adapted from:book|based on a true story|black and white|court|courtroom|courtroom drama|criterion|drama|dramatic|enigmatic|great acting|imdb top 250|insanity|investigation|justice|lawyer|lawyers|mentor|moral ambiguity|murder|murder mystery|original|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|police investigation|rape|small town|suspense|talky,1.9831171,61
1542,3634,Seven Days in May (1964),1964,Thriller,adapted from:book|amazing cinematography|assassin|assassination|based on book|black and white|brainwashing|cold war|conspiracy|conspiracy theory|drama|dramatic|forceful|imdb top 250|latin america|military|ominous|oscar (best directing)|oscar (best supporting actor)|paranoia|political|politics|president|secret service|secrets|suspense|suspenseful|talky|tense|thriller,1.9743367,61
1074,3365,"Searchers, The (1956)",1956,Western,cinematography|civil war|classic|complex characters|criterion|gunfight|imdb top 250|indians|masterpiece|moral ambiguity|native americans|original|oscar (best directing)|race issues|redemption|reflective|scenic|visually appealing|western,1.9742792,61
1532,1931,Mutiny on the Bounty (1935),1935,Adventure,18th century|1930s|adventure|based on book|based on true story|christian|courage|dramatic|excellent script|great acting|historical|history|imdb top 250|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|talky|us history,1.9688263,61
1091,1949,"Man for All Seasons, A (1966)",1966,Drama,biographical|catholicism|corruption|costume drama|courage|dramatic|earnest|england|excellent script|great acting|historical|history|imdb top 250|oscar|oscar (best actor)|oscar (best actress)|oscar (best cinematography)|oscar (best directing)|oscar (best picture)|oscar winner|period piece|us history,1.9680707,61
976,3524,Arthur (1981),1981,Comedy|Romance,comedy|quotable,1.9955637,62
1470,2463,Ruthless People (1986),1986,Comedy,comedy|funny|hilarious|kidnapping|twists & turns,1.993739,62
462,3591,Mr. Mom (1983),1983,Comedy|Drama,1980s|80s|comedy|family,1.9826545,62
928,2469,Peggy Sue Got Married (1986),1986,Comedy|Romance,destiny|future|high school|nostalgic|teen|time travel,1.9571354,62
865,2245,Working Girl (1988),1988,Comedy|Drama,1980s|business|girlie movie|mentor|nudity (topless - notable)|oscar|oscar (best supporting actress)|rags to riches|romantic comedy|workplace,1.9565268,62
869,2915,Risky Business (1983),1983,Comedy,1980s|80s|adolescence|awesome soundtrack|coming of age|coming-of-age|good soundtrack|high school|prostitution|rebellion|rock and roll|teen|teen movie|teenager|teenagers|teens,1.954247,62
858,2144,Sixteen Candles (1984),1984,Comedy,1980s|80s|adolescence|chick flick|classic|comedy|geek|geeks|good soundtrack|high school|nerds|nostalgic|pg-13|quotable|sweet|teen|teen movie|teenager|teenagers|teens,1.9537225,62
521,2100,Splash (1984),1984,Comedy|Fantasy|Romance,1980s|girlie movie|love|love story|romance|romantic|romantic comedy|sweet,1.9503902,62
398,3039,Trading Places (1983),1983,Comedy,1980s|classic|comedy|funniest movies|funny|great movie|greed|hilarious|homeless|mentor|rags to riches|saturday night live|switching places,1.9467077,62
896,3614,Honeymoon in Vegas (1992),1992,Comedy|Romance,comedy|fun movie|funny|las vegas|very funny,1.9442143,62
875,3254,Wayne's World 2 (1993),1993,Comedy,comedy|good sequel|goofy|hilarious|original|parody|rock and roll|saturday night live|sequel|sequels|spoof,1.9997026,63
1701,370,Naked Gun 33 1/3: The Final Insult (1994),1994,Comedy,comedy|funniest movies|funny as hell|good sequel|goofy|hilarious|parody|police|sequel|series|spoof,1.9989952,63
799,2249,My Blue Heaven (1990),1990,Comedy,comedy|gangster|gangsters|goofy|hit men|mafia|mob|organized crime,1.9924719,63
788,3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",1991,Comedy,comedy|funniest movies|funny|good sequel|goofy|hilarious|parody|police|screwball|sequel|sequels|silly|spoof|very funny,1.9890337,63
1649,700,Angus (1995),1995,Comedy,adolescence|bullying|cheerleading|coming of age|geeks|good soundtrack|great|high school|school|teen|teen movie|teenager|teenagers|teens,1.9824505,63
2012,3477,Empire Records (1995),1995,Comedy|Drama,awesome soundtrack|cool|cult classic|good music|good soundtrack|great soundtrack|liv tyler|music|rock and roll|teen|teen movie|teens,1.9733617,63
1055,2413,Clue (1985),1985,Comedy|Mystery,alternate endings|comedy|great|murder|murder mystery|mystery,1.9726282,63
1321,1425,Fierce Creatures (1997),1997,Comedy,animals|comedy|funny,1.9705567,63
2164,410,Addams Family Values (1993),1993,Comedy,camp|good sequel|original|sequel|sequels,1.9699025,63
789,585,"Brady Bunch Movie, The (1995)",1995,Comedy,based on a tv show|family|original|parody|silly fun|spoof|television,1.963564,63
49,648,Mission: Impossible (1996),1996,Action|Adventure|Mystery,action|action packed|adventure|based on a tv show|betrayal|big budget|chase|complex|complicated plot|conspiracy|espionage|fast paced|good action|secret service|secrets|series|spies|spy|spying|suspense|tense|twists & turns|vengeance,1.9973259,64
432,780,Independence Day (ID4) (1996),1996,Action|Sci-Fi|War,action|action packed|adventure|alien|alien invasion|aliens|apocalypse|big budget|chase|dynamic cgi action|end of the world|first contact|fun movie|good action|lone hero|natural disaster|oscar (best effects - visual effects)|pg-13|saturn award (best special effects)|sci fi|sci-fi|science fiction|scifi|space opera|special effects|story|technology|weapons,1.9917905,64
715,10,GoldenEye (1995),1995,Action|Adventure|Thriller,007|007 (series)|action|adventure|assassin|bond|chase|espionage|franchise|good action|james bond|secret service|spies|spy|spying,1.9849558,64
124,733,"Rock, The (1996)",1996,Action|Adventure|Thriller,action|action packed|alcatraz|awesome soundtrack|big budget|chase|explosions|fast paced|good|good action|intense|mentor|pg-13|prison escape|san francisco|suspense|tense|terrorism|vengeance|weapons,1.9731756,64
879,1917,Armageddon (1998),1998,Action|Adventure|Sci-Fi|Thriller,action|action packed|adventure|apocalypse|astronauts|bad science|big budget|catastrophe|disaster|end of the world|explosions|fast paced|good action|liv tyler|nasa|natural disaster|pg-13|sci fi|sci-fi|science|science fiction|scifi|silly fun|space|space program|space travel|special effects|unrealistic,1.9662827,64
768,3082,"World Is Not Enough, The (1999)",1999,Action|Thriller,007|007 (series)|action|assassin|big budget|bond|chase|espionage|franchise|james bond|nuclear bomb|secret service|spies|spy|spying,1.9633995,64
262,1722,Tomorrow Never Dies (1997),1997,Action|Romance|Thriller,007|007 (series)|action|assassin|bond|chase|espionage|franchise|good action|james bond|secret service|spies|spy|spying,1.9497732,64
